GHI,Festivo,Gas,PotenciaViento,Precios,Ano,Mes,Dia,Hora,GMT
1544,0,71.5,46799,195.85,2021,9,22,21,2
1262,0,71.5,46956,185.25,2021,9,22,22,2
1047,0,71.5,46992,181,2021,9,22,23,2
755,0,70,47069,162.5,2021,9,23,0,2
273,0,70,46400,140,2021,9,23,1,2
264,0,70,44447,133.97,2021,9,23,2,2
264,0,70,42749,132.3,2021,9,23,3,2
264,0,70,44509,132.3,2021,9,23,4,2
264,0,70,46024,133.97,2021,9,23,5,2
264,0,70,46282,165,2021,9,23,6,2
264,0,70,47467,176.95,2021,9,23,7,2
1840,0,70,48432,184.75,2021,9,23,8,2
12755,0,70,45955,180.8,2021,9,23,9,2
26162,0,70,46246,176.21,2021,9,23,10,2
37112,0,70,50733,175,2021,9,23,11,2
40454,0,70,52384,175.86,2021,9,23,12,2
40311,0,70,52411,175.86,2021,9,23,13,2
38856,0,70,55260,170.57,2021,9,23,14,2
37763,0,70,58215,135.49,2021,9,23,15,2
31981,0,70,60256,134.04,2021,9,23,16,2
25144,0,70,60387,170.61,2021,9,23,17,2
18991,0,70,60635,175.96,2021,9,23,18,2
7120,0,70,59208,187.28,2021,9,23,19,2
1516,0,70,58586,192.52,2021,9,23,20,2
997,0,70,57869,191.15,2021,9,23,21,2
686,0,70,54305,185,2021,9,23,22,2
259,0,70,48464,176.47,2021,9,23,23,2
73,0,69,42008,167.01,2021,9,24,0,2
73,0,69,38339,158.33,2021,9,24,1,2
76,0,69,36000,149.85,2021,9,24,2,2
74,0,69,35413,148.35,2021,9,24,3,2
72,0,69,36425,153.58,2021,9,24,4,2
78,0,69,35081,155.01,2021,9,24,5,2
72,0,69,36988,167.73,2021,9,24,6,2
74,0,69,37238,178.5,2021,9,24,7,2
820,0,69,35020,182,2021,9,24,8,2
5138,0,69,30992,181.79,2021,9,24,9,2
12541,0,69,27420,178.31,2021,9,24,10,2
21803,0,69,25099,178.21,2021,9,24,11,2
29376,0,69,23093,177.91,2021,9,24,12,2
34866,0,69,24493,178.31,2021,9,24,13,2
34831,0,69,26062,178.05,2021,9,24,14,2
32665,0,69,26900,174.95,2021,9,24,15,2
30269,0,69,29025,177.44,2021,9,24,16,2
24662,0,69,31714,178.05,2021,9,24,17,2
16137,0,69,29185,174.95,2021,9,24,18,2
6231,0,69,24470,182,2021,9,24,19,2
995,0,69,22455,190,2021,9,24,20,2
377,0,69,20974,188.21,2021,9,24,21,2
255,0,69,23871,179.7,2021,9,24,22,2
177,0,69,25431,172.95,2021,9,24,23,2
75,0,68.5,25867,185.23,2021,9,25,0,2
73,0,68.5,25429,185,2021,9,25,1,2
74,0,68.5,22668,180,2021,9,25,2,2
74,0,68.5,22245,174.84,2021,9,25,3,2
73,0,68.5,23715,168.22,2021,9,25,4,2
113,0,68.5,21978,167.88,2021,9,25,5,2
157,0,68.5,20047,168.22,2021,9,25,6,2
164,0,68.5,20443,179.1,2021,9,25,7,2
1065,0,68.5,20362,178,2021,9,25,8,2
11035,0,68.5,21951,180.3,2021,9,25,9,2
22661,0,68.5,22255,175,2021,9,25,10,2
33149,0,68.5,25555,163.63,2021,9,25,11,2
39559,0,68.5,31538,153.01,2021,9,25,12,2
44016,0,68.5,36590,130.03,2021,9,25,13,2
44261,0,68.5,40057,125.99,2021,9,25,14,2
45117,0,68.5,45927,114.96,2021,9,25,15,2
42080,0,68.5,46714,125.99,2021,9,25,16,2
36905,0,68.5,43811,151.71,2021,9,25,17,2
27401,0,68.5,39287,173.07,2021,9,25,18,2
12059,0,68.5,32808,185.85,2021,9,25,19,2
2794,0,68.5,28449,188.17,2021,9,25,20,2
1533,0,68.5,29939,188,2021,9,25,21,2
1141,0,68.5,28614,182.44,2021,9,25,22,2
470,0,68.5,25912,167.98,2021,9,25,23,2
231,1,0,27068,180,2021,9,26,0,2
228,1,0,26443,168.66,2021,9,26,1,2
231,1,0,26520,164.02,2021,9,26,2,2
231,1,0,26077,155.44,2021,9,26,3,2
230,1,0,27498,155.44,2021,9,26,4,2
229,1,0,28890,155.44,2021,9,26,5,2
230,1,0,28745,165.77,2021,9,26,6,2
271,1,0,27872,174.36,2021,9,26,7,2
2566,1,0,26807,173.44,2021,9,26,8,2
18424,1,0,24626,165.77,2021,9,26,9,2
37998,1,0,22858,153.53,2021,9,26,10,2
52839,1,0,22407,130,2021,9,26,11,2
59756,1,0,21722,129.47,2021,9,26,12,2
61328,1,0,21036,138.6,2021,9,26,13,2
60485,1,0,21079,135.14,2021,9,26,14,2
59474,1,0,22608,126,2021,9,26,15,2
56827,1,0,22651,115,2021,9,26,16,2
52281,1,0,22314,137.36,2021,9,26,17,2
36347,1,0,21228,170.8,2021,9,26,18,2
12300,1,0,20295,185.85,2021,9,26,19,2
3802,1,0,22282,194,2021,9,26,20,2
3103,1,0,24786,199,2021,9,26,21,2
2814,1,0,27337,190.32,2021,9,26,22,2
2518,1,0,29791,186.57,2021,9,26,23,2
1593,0,74.03,32120,170.76,2021,9,27,0,2
731,0,74.03,33857,154.58,2021,9,27,1,2
388,0,74.03,34668,140.92,2021,9,27,2,2
303,0,74.03,35593,138.6,2021,9,27,3,2
303,0,74.03,35063,139.59,2021,9,27,4,2
301,0,74.03,31591,140.92,2021,9,27,5,2
307,0,74.03,27929,174.36,2021,9,27,6,2
303,0,74.03,24639,184.73,2021,9,27,7,2
1983,0,74.03,20637,190.84,2021,9,27,8,2
17673,0,74.03,16679,187.8,2021,9,27,9,2
38204,0,74.03,13785,184.34,2021,9,27,10,2
55085,0,74.03,12603,182.59,2021,9,27,11,2
61331,0,74.03,11985,180,2021,9,27,12,2
63200,0,74.03,10564,180.01,2021,9,27,13,2
63818,0,74.03,10276,178.54,2021,9,27,14,2
63212,0,74.03,10801,176.95,2021,9,27,15,2
61426,0,74.03,12293,174.36,2021,9,27,16,2
56138,0,74.03,12571,180,2021,9,27,17,2
40640,0,74.03,12410,181,2021,9,27,18,2
14782,0,74.03,12216,187.94,2021,9,27,19,2
3947,0,74.03,13427,195.26,2021,9,27,20,2
3018,0,74.03,14786,195.26,2021,9,27,21,2
3000,0,74.03,14756,190,2021,9,27,22,2
2961,0,74.03,14680,183.05,2021,9,27,23,2
2461,0,0,13107,189.86,2021,9,28,0,2
1589,0,0,11381,188.36,2021,9,28,1,2
473,0,0,10851,185.99,2021,9,28,2,2
448,0,0,9601,180.98,2021,9,28,3,2
445,0,0,9065,180.98,2021,9,28,4,2
442,0,0,9062,186.08,2021,9,28,5,2
435,0,0,10221,188,2021,9,28,6,2
234,0,0,11343,190.99,2021,9,28,7,2
2291,0,0,11529,195.1,2021,9,28,8,2
18803,0,0,10312,190.8,2021,9,28,9,2
38746,0,0,8109,188,2021,9,28,10,2
49703,0,0,7590,184.7,2021,9,28,11,2
55267,0,0,8341,180.49,2021,9,28,12,2
57483,0,0,10174,180,2021,9,28,13,2
58285,0,0,12794,171.76,2021,9,28,14,2
57905,0,0,15130,154.58,2021,9,28,15,2
56397,0,0,16846,165,2021,9,28,16,2
50547,0,0,17875,180.1,2021,9,28,17,2
35652,0,0,18660,187.85,2021,9,28,18,2
13876,0,0,18955,189.97,2021,9,28,19,2
4028,0,0,22293,195.33,2021,9,28,20,2
2966,0,0,27362,189.86,2021,9,28,21,2
2036,0,0,29509,185.74,2021,9,28,22,2
1098,0,0,32561,154.58,2021,9,28,23,2
684,0,84.5,35402,183,2021,9,29,0,2
315,0,84.5,36468,173.8,2021,9,29,1,2
169,0,84.5,34656,173.95,2021,9,29,2,2
171,0,84.5,32692,167.01,2021,9,29,3,2
168,0,84.5,33236,175,2021,9,29,4,2
170,0,84.5,32410,180.45,2021,9,29,5,2
170,0,84.5,31076,193.57,2021,9,29,6,2
167,0,84.5,28546,200.01,2021,9,29,7,2
2055,0,84.5,25597,204.51,2021,9,29,8,2
19946,0,84.5,22809,200,2021,9,29,9,2
42096,0,84.5,21812,193.87,2021,9,29,10,2
57263,0,84.5,22680,187.01,2021,9,29,11,2
63604,0,84.5,22116,188.9,2021,9,29,12,2
64519,0,84.5,19914,190.81,2021,9,29,13,2
64817,0,84.5,18626,188.9,2021,9,29,14,2
64515,0,84.5,19681,185.5,2021,9,29,15,2
62105,0,84.5,23205,185.16,2021,9,29,16,2
56228,0,84.5,27549,188.89,2021,9,29,17,2
40316,0,84.5,31287,192.12,2021,9,29,18,2
14386,0,84.5,33762,200,2021,9,29,19,2
3988,0,84.5,35404,208.47,2021,9,29,20,2
3117,0,84.5,38281,205,2021,9,29,21,2
3077,0,84.5,42568,199,2021,9,29,22,2
2848,0,84.5,43822,192.63,2021,9,29,23,2
2274,0,0,45218,170,2021,9,30,0,2
1264,0,0,44182,157.02,2021,9,30,1,2
658,0,0,42235,145,2021,9,30,2,2
292,0,0,40291,145,2021,9,30,3,2
277,0,0,38342,147,2021,9,30,4,2
276,0,0,35519,157.02,2021,9,30,5,2
273,0,0,31837,188.41,2021,9,30,6,2
285,0,0,28119,203.13,2021,9,30,7,2
1866,0,0,23740,205.28,2021,9,30,8,2
16015,0,0,18181,203.85,2021,9,30,9,2
37535,0,0,15358,196.05,2021,9,30,10,2
52065,0,0,14144,190,2021,9,30,11,2
57028,0,0,12349,192.11,2021,9,30,12,2
59569,0,0,10834,195,2021,9,30,13,2
60235,0,0,9575,192.11,2021,9,30,14,2
59553,0,0,9275,192.11,2021,9,30,15,2
55880,0,0,9290,195.94,2021,9,30,16,2
46595,0,0,9345,200,2021,9,30,17,2
32608,0,0,9393,203.12,2021,9,30,18,2
11416,0,0,9711,219.93,2021,9,30,19,2
3269,0,0,9525,221,2021,9,30,20,2
2170,0,0,8833,220.02,2021,9,30,21,2
1804,0,0,7534,211.85,2021,9,30,22,2
1215,0,0,7354,204.87,2021,9,30,23,2
613,0,0,7136,223.42,2021,10,1,0,2
292,0,0,6205,220.12,2021,10,1,1,2
93,0,0,5992,218.83,2021,10,1,2,2
91,0,0,6180,216.01,2021,10,1,3,2
94,0,0,6188,215,2021,10,1,4,2
97,0,0,7433,215.92,2021,10,1,5,2
96,0,0,9274,220,2021,10,1,6,2
277,0,0,10376,225.9,2021,10,1,7,2
1576,0,0,11632,230,2021,10,1,8,2
13063,0,0,12099,225.17,2021,10,1,9,2
28671,0,0,10286,220.1,2021,10,1,10,2
39569,0,0,8286,214.17,2021,10,1,11,2
46474,0,0,7893,210,2021,10,1,12,2
49422,0,0,8170,205.57,2021,10,1,13,2
50682,0,0,8797,198.77,2021,10,1,14,2
48462,0,0,9653,198.77,2021,10,1,15,2
45986,0,0,9744,198.77,2021,10,1,16,2
39921,0,0,10477,200,2021,10,1,17,2
26346,0,0,11482,205.57,2021,10,1,18,2
7645,0,0,10955,221.61,2021,10,1,19,2
937,0,0,12064,230,2021,10,1,20,2
516,0,0,12741,230,2021,10,1,21,2
216,0,0,13919,222.5,2021,10,1,22,2
110,0,0,13747,218,2021,10,1,23,2
106,0,92,13286,234.37,2021,10,2,0,2
100,0,92,13761,230,2021,10,2,1,2
94,0,92,14993,224,2021,10,2,2,2
96,0,92,16406,221.33,2021,10,2,3,2
96,0,92,19626,219.87,2021,10,2,4,2
92,0,92,23329,218,2021,10,2,5,2
94,0,92,26015,218,2021,10,2,6,2
110,0,92,29407,218,2021,10,2,7,2
1343,0,92,31816,216.85,2021,10,2,8,2
15169,0,92,33583,216.12,2021,10,2,9,2
33594,0,92,33225,204.48,2021,10,2,10,2
49516,0,92,36996,160.05,2021,10,2,11,2
55212,0,92,44370,140,2021,10,2,12,2
59013,0,92,51343,131.9,2021,10,2,13,2
58662,0,92,56240,128,2021,10,2,14,2
54454,0,92,59022,62,2021,10,2,15,2
50362,0,92,59607,54.13,2021,10,2,16,2
43304,0,92,63023,89.98,2021,10,2,17,2
28705,0,92,64183,129.5,2021,10,2,18,2
9421,0,92,62449,152.2,2021,10,2,19,2
2667,0,92,62538,203,2021,10,2,20,2
1978,0,92,65460,204.48,2021,10,2,21,2
1408,0,92,67529,154.92,2021,10,2,22,2
902,0,92,69652,136.4,2021,10,2,23,2
312,1,92.75,71546,117.71,2021,10,3,0,2
91,1,92.75,68667,90,2021,10,3,1,2
94,1,92.75,62592,59.98,2021,10,3,2,2
92,1,92.75,62434,55.12,2021,10,3,3,2
91,1,92.75,63608,44,2021,10,3,4,2
96,1,92.75,64466,15,2021,10,3,5,2
91,1,92.75,61660,44,2021,10,3,6,2
99,1,92.75,58295,90,2021,10,3,7,2
863,1,92.75,54283,95,2021,10,3,8,2
7339,1,92.75,51914,130,2021,10,3,9,2
17240,1,92.75,48071,132.2,2021,10,3,10,2
24431,1,92.75,45833,132.4,2021,10,3,11,2
30200,1,92.75,46407,132.1,2021,10,3,12,2
32733,1,92.75,48793,132,2021,10,3,13,2
33570,1,92.75,53783,117.71,2021,10,3,14,2
29327,1,92.75,58555,58.11,2021,10,3,15,2
30111,1,92.75,58844,63.66,2021,10,3,16,2
30545,1,92.75,57559,110.26,2021,10,3,17,2
23138,1,92.75,55294,127.59,2021,10,3,18,2
8051,1,92.75,61744,153.84,2021,10,3,19,2
1940,1,92.75,64749,204.48,2021,10,3,20,2
1223,1,92.75,67432,210.98,2021,10,3,21,2
289,1,92.75,63260,201.29,2021,10,3,22,2
152,1,92.75,60324,161,2021,10,3,23,2
118,0,0,57480,154.92,2021,10,4,0,2
110,0,0,54982,150.1,2021,10,4,1,2
109,0,0,54165,141.59,2021,10,4,2,2
108,0,0,53425,143.74,2021,10,4,3,2
108,0,0,51670,150,2021,10,4,4,2
104,0,0,54724,154.92,2021,10,4,5,2
102,0,0,55413,196.73,2021,10,4,6,2
111,0,0,56742,217.1,2021,10,4,7,2
1215,0,0,56159,221.99,2021,10,4,8,2
10116,0,0,52478,213.6,2021,10,4,9,2
24391,0,0,49878,198.22,2021,10,4,10,2
36779,0,0,49690,185.87,2021,10,4,11,2
48995,0,0,51569,169.42,2021,10,4,12,2
53592,0,0,52565,163.93,2021,10,4,13,2
56925,0,0,53733,154.92,2021,10,4,14,2
60049,0,0,52760,154.98,2021,10,4,15,2
60064,0,0,46905,160.32,2021,10,4,16,2
54529,0,0,45843,187.61,2021,10,4,17,2
37885,0,0,47397,211.63,2021,10,4,18,2
12039,0,0,45311,230,2021,10,4,19,2
3348,0,0,45853,249,2021,10,4,20,2
2634,0,0,46226,245,2021,10,4,21,2
2568,0,0,44987,217.77,2021,10,4,22,2
2041,0,0,44834,201.62,2021,10,4,23,2
564,0,0,47526,198.73,2021,10,5,0,2
305,0,0,49463,185.05,2021,10,5,1,2
108,0,0,51825,167.2,2021,10,5,2,2
108,0,0,52099,167.1,2021,10,5,3,2
108,0,0,51505,165,2021,10,5,4,2
108,0,0,50999,167.2,2021,10,5,5,2
108,0,0,51564,197.5,2021,10,5,6,2
119,0,0,52168,226.45,2021,10,5,7,2
1826,0,0,48979,229.63,2021,10,5,8,2
18231,0,0,45182,226,2021,10,5,9,2
40523,0,0,41590,204.04,2021,10,5,10,2
53169,0,0,40201,194.92,2021,10,5,11,2
57775,0,0,40262,192.9,2021,10,5,12,2
59025,0,0,39227,193.02,2021,10,5,13,2
57334,0,0,39156,180,2021,10,5,14,2
54096,0,0,39384,167.4,2021,10,5,15,2
48681,0,0,39223,170,2021,10,5,16,2
38387,0,0,37678,193.75,2021,10,5,17,2
23869,0,0,34477,218.99,2021,10,5,18,2
7221,0,0,30116,250,2021,10,5,19,2
2447,0,0,29684,256.47,2021,10,5,20,2
1940,0,0,30126,255,2021,10,5,21,2
1551,0,0,30020,250,2021,10,5,22,2
862,0,0,29653,232.02,2021,10,5,23,2
695,0,0,29113,240.19,2021,10,6,0,2
449,0,0,27534,238,2021,10,6,1,2
281,0,0,27638,235.55,2021,10,6,2,2
280,0,0,28438,231.18,2021,10,6,3,2
315,0,0,28003,228.25,2021,10,6,4,2
346,0,0,27680,228.25,2021,10,6,5,2
369,0,0,28497,238,2021,10,6,6,2
383,0,0,30571,244.34,2021,10,6,7,2
1592,0,0,31512,248.03,2021,10,6,8,2
17929,0,0,29363,243.05,2021,10,6,9,2
40459,0,0,29991,231.18,2021,10,6,10,2
55113,0,0,29724,205.5,2021,10,6,11,2
58440,0,0,28253,200,2021,10,6,12,2
59953,0,0,27710,193.43,2021,10,6,13,2
60264,0,0,26711,194.2,2021,10,6,14,2
58940,0,0,26700,193.2,2021,10,6,15,2
57312,0,0,26732,197.19,2021,10,6,16,2
51891,0,0,27468,225.98,2021,10,6,17,2
35293,0,0,28255,240,2021,10,6,18,2
10753,0,0,29617,255,2021,10,6,19,2
3071,0,0,33192,260,2021,10,6,20,2
2506,0,0,36001,247.52,2021,10,6,21,2
2083,0,0,37644,239.93,2021,10,6,22,2
1656,0,0,38406,228.25,2021,10,6,23,2
1266,0,99,38695,280,2021,10,7,0,2
1017,0,99,37406,270,2021,10,7,1,2
168,0,99,34236,250,2021,10,7,2,2
148,0,99,29856,250,2021,10,7,3,2
148,0,99,26677,249.08,2021,10,7,4,2
149,0,99,25599,264.31,2021,10,7,5,2
151,0,99,25660,300,2021,10,7,6,2
178,0,99,26017,300,2021,10,7,7,2
1274,0,99,24584,300,2021,10,7,8,2
16113,0,99,21221,300,2021,10,7,9,2
37145,0,99,18743,300,2021,10,7,10,2
50238,0,99,18561,299.92,2021,10,7,11,2
54735,0,99,20030,296.41,2021,10,7,12,2
56466,0,99,19605,287,2021,10,7,13,2
58218,0,99,19910,280.02,2021,10,7,14,2
59121,0,99,20399,280,2021,10,7,15,2
58921,0,99,20516,298.94,2021,10,7,16,2
53628,0,99,21408,300,2021,10,7,17,2
35867,0,99,23224,300,2021,10,7,18,2
10228,0,99,24567,300,2021,10,7,19,2
3048,0,99,28766,319.03,2021,10,7,20,2
2481,0,99,32880,300,2021,10,7,21,2
2359,0,99,35088,300,2021,10,7,22,2
2071,0,99,33125,299.9,2021,10,7,23,2
1617,0,105,32723,233.52,2021,10,8,0,2
1258,0,105,32282,225.63,2021,10,8,1,2
557,0,105,30935,216.07,2021,10,8,2,2
528,0,105,29640,207.75,2021,10,8,3,2
440,0,105,27700,195,2021,10,8,4,2
368,0,105,26925,200,2021,10,8,5,2
294,0,105,27029,233.46,2021,10,8,6,2
178,0,105,27072,267.88,2021,10,8,7,2
1240,0,105,26765,284.34,2021,10,8,8,2
16825,0,105,24898,260,2021,10,8,9,2
40661,0,105,22471,230.24,2021,10,8,10,2
55472,0,105,21227,211.32,2021,10,8,11,2
59950,0,105,19092,192.6,2021,10,8,12,2
61256,0,105,15184,188.8,2021,10,8,13,2
61203,0,105,13428,190,2021,10,8,14,2
60962,0,105,13485,188.6,2021,10,8,15,2
58585,0,105,13762,192.3,2021,10,8,16,2
53130,0,105,14768,223.89,2021,10,8,17,2
35098,0,105,15073,250,2021,10,8,18,2
10642,0,105,15490,269.7,2021,10,8,19,2
3898,0,105,18139,290,2021,10,8,20,2
3399,0,105,21573,280,2021,10,8,21,2
3379,0,105,23733,244.95,2021,10,8,22,2
3138,0,105,24563,224.84,2021,10,8,23,2
2667,0,99.9,24109,246.68,2021,10,9,0,2
1605,0,99.9,23256,240,2021,10,9,1,2
1198,0,99.9,22373,234.89,2021,10,9,2,2
1191,0,99.9,21689,230.42,2021,10,9,3,2
1173,0,99.9,21095,220,2021,10,9,4,2
1005,0,99.9,20548,220,2021,10,9,5,2
1001,0,99.9,20731,223.01,2021,10,9,6,2
1009,0,99.9,21748,241.27,2021,10,9,7,2
2058,0,99.9,23199,247.34,2021,10,9,8,2
16660,0,99.9,23087,249.56,2021,10,9,9,2
36104,0,99.9,21625,230,2021,10,9,10,2
49317,0,99.9,21051,216.06,2021,10,9,11,2
55622,0,99.9,20629,216.06,2021,10,9,12,2
56899,0,99.9,20427,216.06,2021,10,9,13,2
56641,0,99.9,21765,213.98,2021,10,9,14,2
55765,0,99.9,24467,185,2021,10,9,15,2
53486,0,99.9,27943,176.92,2021,10,9,16,2
44683,0,99.9,32382,200,2021,10,9,17,2
25687,0,99.9,38138,229.2,2021,10,9,18,2
6127,0,99.9,43751,252.32,2021,10,9,19,2
2020,0,99.9,50099,254.45,2021,10,9,20,2
1739,0,99.9,54541,250.84,2021,10,9,21,2
1331,0,99.9,57980,233.8,2021,10,9,22,2
786,0,99.9,59817,201.18,2021,10,9,23,2
750,1,95,59223,176.27,2021,10,10,0,2
748,1,95,58357,175.59,2021,10,10,1,2
712,1,95,57009,160,2021,10,10,2,2
278,1,95,56822,159.99,2021,10,10,3,2
90,1,95,55829,150,2021,10,10,4,2
90,1,95,54144,150.18,2021,10,10,5,2
90,1,95,53924,159.99,2021,10,10,6,2
111,1,95,52705,163.99,2021,10,10,7,2
899,1,95,51771,169.11,2021,10,10,8,2
14065,1,95,49246,159.99,2021,10,10,9,2
34245,1,95,47513,150,2021,10,10,10,2
50202,1,95,43135,135.07,2021,10,10,11,2
54418,1,95,39035,141.48,2021,10,10,12,2
55205,1,95,36187,160,2021,10,10,13,2
56385,1,95,35575,170,2021,10,10,14,2
54523,1,95,34959,139,2021,10,10,15,2
51401,1,95,35046,139,2021,10,10,16,2
45019,1,95,35721,174.99,2021,10,10,17,2
28136,1,95,45578,216.06,2021,10,10,18,2
7845,1,95,49252,240.57,2021,10,10,19,2
2939,1,95,54807,251.6,2021,10,10,20,2
2301,1,95,57991,250,2021,10,10,21,2
1519,1,95,59654,230.42,2021,10,10,22,2
990,1,95,59379,192.07,2021,10,10,23,2
440,0,86,59365,149.14,2021,10,11,0,2
154,0,86,53997,141.51,2021,10,11,1,2
154,0,86,51819,125.01,2021,10,11,2,2
155,0,86,50163,125.01,2021,10,11,3,2
156,0,86,48842,133.5,2021,10,11,4,2
153,0,86,45612,146.16,2021,10,11,5,2
153,0,86,44579,177.19,2021,10,11,6,2
166,0,86,45034,225.57,2021,10,11,7,2
962,0,86,44960,226.8,2021,10,11,8,2
13328,0,86,42291,226.29,2021,10,11,9,2
32530,0,86,38854,213.94,2021,10,11,10,2
47195,0,86,36666,187.84,2021,10,11,11,2
51553,0,86,34683,177.27,2021,10,11,12,2
53343,0,86,33980,175.01,2021,10,11,13,2
51623,0,86,33413,168,2021,10,11,14,2
51534,0,86,33031,151.24,2021,10,11,15,2
48181,0,86,32514,154.74,2021,10,11,16,2
40858,0,86,32500,192.13,2021,10,11,17,2
25752,0,86,33353,228,2021,10,11,18,2
6470,0,86,36115,240.57,2021,10,11,19,2
1884,0,86,40884,241.27,2021,10,11,20,2
1344,0,86,43726,233.45,2021,10,11,21,2
782,0,86,45485,210.86,2021,10,11,22,2
245,0,86,44128,177,2021,10,11,23,2
245,1,85.99,41676,176.13,2021,10,12,0,2
243,1,85.99,39721,175.53,2021,10,12,1,2
243,1,85.99,38881,172,2021,10,12,2,2
235,1,85.99,36489,170.92,2021,10,12,3,2
162,1,85.99,34805,170.92,2021,10,12,4,2
150,1,85.99,33365,170.92,2021,10,12,5,2
150,1,85.99,32152,182.9,2021,10,12,6,2
354,1,85.99,32462,197.85,2021,10,12,7,2
1157,1,85.99,31970,198.05,2021,10,12,8,2
14110,1,85.99,31815,203.01,2021,10,12,9,2
33414,1,85.99,28656,190.05,2021,10,12,10,2
46018,1,85.99,26672,175.73,2021,10,12,11,2
53892,1,85.99,28120,175.63,2021,10,12,12,2
56934,1,85.99,28644,175.53,2021,10,12,13,2
57630,1,85.99,28766,170.92,2021,10,12,14,2
57490,1,85.99,31034,154,2021,10,12,15,2
53973,1,85.99,33029,149.36,2021,10,12,16,2
47299,1,85.99,36121,170.92,2021,10,12,17,2
27704,1,85.99,40721,196.8,2021,10,12,18,2
6212,1,85.99,42982,217.6,2021,10,12,19,2
1393,1,85.99,50251,226.74,2021,10,12,20,2
720,1,85.99,50888,216.82,2021,10,12,21,2
348,1,85.99,53979,208.6,2021,10,12,22,2
318,1,85.99,55131,176.13,2021,10,12,23,2
208,0,92.99,54577,168.74,2021,10,13,0,2
214,0,92.99,53847,152.01,2021,10,13,1,2
275,0,92.99,52756,140.07,2021,10,13,2,2
310,0,92.99,52172,132.43,2021,10,13,3,2
302,0,92.99,52320,135,2021,10,13,4,2
303,0,92.99,52487,151.45,2021,10,13,5,2
302,0,92.99,52563,173.01,2021,10,13,6,2
315,0,92.99,52473,216.2,2021,10,13,7,2
1165,0,92.99,52915,218.57,2021,10,13,8,2
16690,0,92.99,50756,216.73,2021,10,13,9,2
40475,0,92.99,46888,185.82,2021,10,13,10,2
56284,0,92.99,43593,169.68,2021,10,13,11,2
60917,0,92.99,39943,172.92,2021,10,13,12,2
61553,0,92.99,35256,168.74,2021,10,13,13,2
60564,0,92.99,31609,165.42,2021,10,13,14,2
60829,0,92.99,29632,167.6,2021,10,13,15,2
58807,0,92.99,29087,189.9,2021,10,13,16,2
51928,0,92.99,31311,200,2021,10,13,17,2
31659,0,92.99,33263,219.01,2021,10,13,18,2
8190,0,92.99,34832,240,2021,10,13,19,2
3023,0,92.99,35879,238.69,2021,10,13,20,2
2282,0,92.99,37219,228.3,2021,10,13,21,2
1964,0,92.99,37459,214.7,2021,10,13,22,2
1404,0,92.99,39033,192.67,2021,10,13,23,2
682,0,0,35429,206.68,2021,10,14,0,2
274,0,0,30822,202.04,2021,10,14,1,2
230,0,0,26678,196.56,2021,10,14,2,2
231,0,0,22707,199.8,2021,10,14,3,2
218,0,0,19172,202.04,2021,10,14,4,2
215,0,0,16661,203,2021,10,14,5,2
260,0,0,15581,228,2021,10,14,6,2
262,0,0,14937,242.49,2021,10,14,7,2
879,0,0,14855,260,2021,10,14,8,2
13172,0,0,14336,245,2021,10,14,9,2
33349,0,0,13690,222.55,2021,10,14,10,2
48781,0,0,13283,212.35,2021,10,14,11,2
54419,0,0,13856,205.74,2021,10,14,12,2
55326,0,0,14916,198.89,2021,10,14,13,2
55161,0,0,15836,182.47,2021,10,14,14,2
54319,0,0,16345,175.25,2021,10,14,15,2
50155,0,0,17299,175.35,2021,10,14,16,2
40235,0,0,18116,202.04,2021,10,14,17,2
22689,0,0,18213,223.61,2021,10,14,18,2
5336,0,0,19351,243.87,2021,10,14,19,2
2260,0,0,20865,248,2021,10,14,20,2
1658,0,0,22511,243.34,2021,10,14,21,2
921,0,0,22792,233.49,2021,10,14,22,2
375,0,0,20906,222.56,2021,10,14,23,2
157,0,0,20708,237.51,2021,10,15,0,2
158,0,0,20252,225,2021,10,15,1,2
160,0,0,18718,215.66,2021,10,15,2,2
155,0,0,17620,212.28,2021,10,15,3,2
152,0,0,17734,211.72,2021,10,15,4,2
152,0,0,17759,219.56,2021,10,15,5,2
151,0,0,17495,237.45,2021,10,15,6,2
154,0,0,17122,250.23,2021,10,15,7,2
503,0,0,16493,265,2021,10,15,8,2
11802,0,0,14006,260,2021,10,15,9,2
31357,0,0,11569,246.59,2021,10,15,10,2
48640,0,0,9662,237,2021,10,15,11,2
56146,0,0,8356,216.73,2021,10,15,12,2
59022,0,0,8373,211.72,2021,10,15,13,2
60021,0,0,9909,209.43,2021,10,15,14,2
59779,0,0,12061,201.06,2021,10,15,15,2
57803,0,0,13899,209.73,2021,10,15,16,2
50072,0,0,15337,224.52,2021,10,15,17,2
28680,0,0,14588,244.12,2021,10,15,18,2
6980,0,0,14997,255,2021,10,15,19,2
2340,0,0,16142,251.31,2021,10,15,20,2
1509,0,0,16730,248.81,2021,10,15,21,2
887,0,0,17138,244.34,2021,10,15,22,2
456,0,0,17703,228.84,2021,10,15,23,2
162,0,89.99,19534,241.9,2021,10,16,0,2
150,0,89.99,19545,234.17,2021,10,16,1,2
149,0,89.99,18731,225.81,2021,10,16,2,2
148,0,89.99,18285,220,2021,10,16,3,2
149,0,89.99,16470,217.92,2021,10,16,4,2
150,0,89.99,14706,217.92,2021,10,16,5,2
149,0,89.99,13243,225.31,2021,10,16,6,2
155,0,89.99,11299,232.45,2021,10,16,7,2
